Price,Price per Unit,Brand,category,Description,URL
3.35,0.56,Broceliande,Œufs de poules élevées en plein air,Œufs de poules,https://www.monoprix.fr/courses/oeufs-frais-de-poules-elevees-sans-antibiotique-label-rouge-broceliande-2654369-p
6.19,4.13,Candia - Grandlait,Laits UHT,Laits demi-écrémés,https://www.monoprix.fr/courses/lait-demiecreme-collecte-dans-des-fermes-selectionnees-candia-1262290-p
4.49,20.41,Monoprix Gourmet,Pont-l'évêque,Fromages à pâte molle à croûte lavée,https://www.monoprix.fr/courses/petit-pont-leveque-aoc-au-lait-de-vache-pasteurise-monoprix-gourmet-170824-p
3.85,19.25,Monoprix,Fromages de chèvre,Fromages,https://www.monoprix.fr/courses/tranches-de-fromage-de-chevre-monoprix-3317160-p
2.79,19.93,Monoprix,Comté,Fromages au lait cru,https://www.monoprix.fr/courses/comte-rape-aop-monoprix-1681325-p
2.99,9.97,Le Petit Basque,YAOURTS & FROMAGES BLANCS,Yaourts au lait de brebis,https://www.monoprix.fr/courses/yaourt-a-la-grecque-au-lait-de-brebis-le-petit-basque-1485696-p
1.79,5.97,Mamie Nova - Yaourt gourmand,Yaourts brassés aux fruits,Yaourts à la cerise,https://www.monoprix.fr/courses/yaourts-sucres-a-la-cerise-mamie-nova-64757-p
1.19,5.95,Monoprix,Fromages fondus,Fromages en tranches,https://www.monoprix.fr/courses/fromage-fondu-croque-monsieur-monoprix-2699199-p
2.85,5.7,Soignon,Yaourts entiers,Yaourts de chèvre nature,https://www.monoprix.fr/courses/yaourt-nature-entier-au-lait-de-chevre-soignon-2321366-p
1.69,8.45,Monoprix,Fromages industriels,Fromages double crème,https://www.monoprix.fr/courses/fromage-le-cremeux-monoprix-874897-p
2.99,17.59,Mamie Nova,Tiramisu,Pâtisseries,https://www.monoprix.fr/courses/dessert-le-tiramisu-cappuccino-mamie-nova-2411487-p
2.19,3.65,Monoprix,Fromages blancs,Desserts lactés fermentés,https://www.monoprix.fr/courses/fromage-frais-aux-fruits-monoprix-1820059-p
1.49,3.24,Les 2 Vaches,Yaourts brassés nature,Yaourts au lait de vache,https://www.monoprix.fr/courses/yaourt-nature-0-bio-brasse-les-2-vaches-1816536-p
1.99,3.32,Monoprix,Crèmes légères,Crèmes liquides,https://www.monoprix.fr/courses/creme-fluide-legere-12-mg-monoprix-127272-p
6.99,1.17,Monoprix - C'est qui le patron,Laits écrémés UHT,Laits de vache,https://www.monoprix.fr/courses/lait-uht-ecreme-monoprix-2234192-p
3.19,9.97,La Fermière,Riz au lait,Puddings,https://www.monoprix.fr/courses/riz-au-lait-a-la-vanille-de-madagascar-la-fermiere-3070244-p
4.25,1.42,Monoprix - C'est qui le patron,Laits de vache,Laits UHT,https://www.monoprix.fr/courses/lait-demiecreme-sterilise-uht-monoprix-2454202-p
1.89,23.63,Monoprix Gourmet,Saint-Marcellin,Fromages au lait cru,https://www.monoprix.fr/courses/saintmarcellin-moule-a-la-louche-igp-monoprix-gourmet-1243954-p
4.95,24.75,Lou Pérac,fr:Tomme de brebis,Tomme cheese from cow's milk,https://www.monoprix.fr/courses/tomme-de-brebis-lou-perac-2189788-p
13.9,2.32,Lactel - Matin Léger,Laits écrémés UHT,Laits à teneur réduite en lactose,https://www.monoprix.fr/courses/lait-ecreme-facile-a-digerer-lactel-1251586-p
1.19,5.95,Monoprix,Fromages fondus,Fromages,https://www.monoprix.fr/courses/fromage-fondu-hamburger-monoprix-2699196-p
2.89,4.82,Monoprix Bio,Fromages blancs,Desserts lactés fermentés,https://www.monoprix.fr/courses/petits-fromages-blancs-aux-fruits-bio-monoprix-bio-2135323-p
3.45,2.88,Candia - Candy'up,Laits aromatisés au chocolat,Laits aromatisés,https://www.monoprix.fr/courses/lait-chocolate-sterilise-uht-candia-11799-p
2.65,16.56,Monoprix Gourmet,Biscuits au chocolat noir,Biscuits au chocolat,https://www.monoprix.fr/courses/croustillant-au-chocolat-noir-noisettes-et-amandes-monoprix-gourmet-2351254-p
1.79,5.97,Mamie Nova - Yaourt Gourmand,Thé vert de Chine,Boissons sans sucre ajouté,https://www.monoprix.fr/courses/yaourts-sucres-a-la-framboise-mamie-nova-2047459-p
3.59,14.36,Monoprix,Pâtes farcies,Plats à base de pâtes,https://www.monoprix.fr/courses/comte-aop-monoprix-1349675-p
2.85,11.4,Galbani,Ricotta,Fromages à pâte fraîche,https://www.monoprix.fr/courses/ricotta-galbani-2639251-p
1.95,7.8,Le Petit Basque,YAOURTS & FROMAGES BLANCS,Yaourts au lait de brebis,https://www.monoprix.fr/courses/yaourt-de-brebis-nature-0-de-matiere-grasse-le-petit-basque-2409149-p
1.79,5.97,Mamie Nova - Yaourt gourmand,Yaourts à l'ananas,Yaourts brassés aux fruits,https://www.monoprix.fr/courses/yaourts-sucres-ananas-passion-mamie-nova-1421212-p
7.45,16.56,Monoprix,Comté,Fromages au lait cru,https://www.monoprix.fr/courses/comte-6-mois-daffinage-fromage-a-pate-pressee-cuite-monoprix-1847549-p
2.49,4.15,Nestlé - Yaos,Yaourts à la grecque nature,Yaourts à la grecque,https://www.monoprix.fr/courses/le-yaourt-a-la-grecque-nature-nestle-79592-p
2.69,10.76,Vrai,Spécialités laitières aux fruits,Spécialités laitières,https://www.monoprix.fr/courses/yaourt-au-lait-de-brebis-sucre-a-la-myrtille-vrai-2548053-p
3.75,15.0,Président,Beurre,Unsalted butters,https://www.monoprix.fr/courses/beurre-gastronomique-doux-82-de-mat-gr-president-63967-p
3.35,8.38,Monoprix Gourmet,Faisselles,Desserts lactés fermentés,https://www.monoprix.fr/courses/faisselle-fabriquee-en-bresse-moulee-a-la-main-monoprix-gourmet-2835884-p
2.69,26.9,Laiterie d'Echiré,Beurres demi-sel,Beurres,https://www.monoprix.fr/courses/beurre-de-baratte-demisel-laiterie-dechire-2639187-p
2.49,0.62,Loué,Œufs fermiers Label Rouge,Œufs de poules élevées en plein air,https://www.monoprix.fr/courses/oeufs-fermiers-de-poules-elevees-en-liberte-gros-label-rouge-loue-153071-p
3.39,2.26,Monoprix Bio,Yaourts natures,Yaourts,https://www.monoprix.fr/courses/yaourt-nature-au-lait-entier-monoprix-bio-1891751-p
2.95,11.8,Grand Fermage - Beurre au sel de mer,Beurres pasteurisés,Beurres moulés,https://www.monoprix.fr/courses/beurre-demisel-aux-cristaux-de-sel-de-mer-de-noirmoutier-grand-fermage-64779-p
2.49,9.96,Président - Coeur De Meule,Emmentals français,Fromages de France,https://www.monoprix.fr/courses/emmental-president-2425285-p
1.79,5.97,Mamie Nova - Gourmand,Desserts lactés,Desserts,https://www.monoprix.fr/courses/dessert-lacte-a-la-pistache-mamie-nova-1951434-p
2.99,5.98,Michel et Augustin - La vache à boire,Boissons avec sucre ajouté,Yaourts à boire,https://www.monoprix.fr/courses/yaourt-a-boire-manguepassion-michel-et-augustin-2077181-p
3.09,12.36,Original,Tourteaux fromagés,Réfrigérés,https://www.monoprix.fr/courses/tourteau-fromage-loriginal-au-lait-de-vache-original-2496125-p
2.99,5.98,Michel et Augustin - La vache à boire,Yaourts à boire,Yaourts sucrés,https://www.monoprix.fr/courses/yaourt-a-boire-a-la-myrtille-et-gouttes-de-violette-michel-et-augustin-1991251-p
3.85,14.81,La Fermière,Crèmes dessert chocolat réfrigérées,Liégeois,https://www.monoprix.fr/courses/le-liegeois-au-chocolat-la-fermiere-2936704-p
3.65,7.3,Bridélice,Crème fluide légère,Crèmes légères,https://www.monoprix.fr/courses/creme-legere-fluide-bridelice-2738947-p
1.35,10.8,Galbani,Mozzarella de vache,Mozzarella,https://www.monoprix.fr/courses/mozzarella-galbani-3032567-p
1.39,3.47,Monoprix,Fromages blancs natures,Fromage blanc nature à 3% de matières grasses environ,https://www.monoprix.fr/courses/fromage-blanc-3-nature-monoprix-723487-p
7.62,1.27,C'est qui le patron ?!,Laits UHT,Laits demi-écrémés,https://www.monoprix.fr/courses/marque-du-consommateur-demiecreme-uht-cest-qui-le-patron--3176418-p
4.09,6.82,Elle & Vire,Crèmes entières,Crèmes liquides,https://www.monoprix.fr/courses/creme-entiere-de-normandie-fluide-elle--vire-2440657-p
2.59,6.82,Yoplait,Crèmes légères,Crèmes fleurettes,https://www.monoprix.fr/courses/creme-fleurette-15-matgr-yoplait-3429150-p
2.29,9.54,Monoprix,Yaourts brassés nature,Yaourts brassés,https://www.monoprix.fr/courses/panna-cotta-coulis-aux-framboises-monoprix-2080497-p
2.45,49.0,Bridélice,Crèmes anglaises,Sauces dessert,https://www.monoprix.fr/courses/creme-anglaise-bridelice-1280550-p
2.29,9.16,Monoprix,Beurres pasteurisés,Beurres demi-sel,https://www.monoprix.fr/courses/beurre-demisel-monoprix-1120134-p
3.89,3.89,Fjord,Spécialités laitières nature non sucrées,Spécialités laitières,https://www.monoprix.fr/courses/yaourt-nature-fjord-889846-p
2.99,11.96,Président,Fromages à la crème,Fromages blancs,https://www.monoprix.fr/courses/plaquette-gastro-president-doux-president-2638867-p
19.9,44.72,Monoprix Gourmet,Fromages de vache,Fromages,https://www.monoprix.fr/courses/assortiment-de-fromages-monoprix-gourmet-1935419-p
4.39,21.95,Salakis,Fromages,Produits laitiers fermentés,https://www.monoprix.fr/courses/fromage-allege-au-lait-de-brebis-salakis-889384-p
2.05,6.83,Mamie Nova,Yaourts brassés aux fruits,Yaourts sucrés,https://www.monoprix.fr/courses/yaourt-brasse-sucre-aux-litchi-rose-mamie-nova-3070248-p
1.75,29.17,Casa Azzurra,Parmigiano Reggiano,Fromages râpés,https://www.monoprix.fr/courses/parmigiano-reggiano-rape-casa-azzurra-2455127-p
5.49,10.98,Monoprix,Beurres demi-sel,Beurres,https://www.monoprix.fr/courses/beurre-moule-demisel-monoprix-1816532-p
2.59,6.82,Yoplait,Crèmes fleurettes,Crèmes entières,https://www.monoprix.fr/courses/creme-fleurette-30-mat-gr-yoplait-3429147-p
2.09,5.5,Les 2 Vaches,Crèmes dessert chocolat réfrigérées,Crèmes dessert rayon frais,https://www.monoprix.fr/courses/creme-dessert-bio-chocolat-les-2-vaches-2383469-p
4.39,8.78,Monoprix,Emmentals râpés,Fromages râpés,https://www.monoprix.fr/courses/emmental-francais-rape-monoprix-3379196-p
1.65,3.3,Monoprix Bio,Yaourts vanille,Yaourts sucrés,https://www.monoprix.fr/courses/yaourt-a-la-vanille-bio-monoprix-bio-2120323-p
1.79,5.97,Mamie Nova - Gourmand,YAOURTS & FROMAGES BLANCS,Yaourts natures,https://www.monoprix.fr/courses/creme-amande-mamie-nova-2411483-p
4.99,9.98,Monoprix,Bries,French cheeses,https://www.monoprix.fr/courses/petit-brie-au-lait-pasteurise-monoprix-2960444-p
2.39,15.93,Paysan Breton - Madame Loïk,Fromages à l'échalote et ciboulette,Fromage fouetté,https://www.monoprix.fr/courses/fromage-fouette-echalote-et-ciboulette-paysan-breton-654013-p
2.99,14.24,Président,Fromages industriels,Emmentals râpés,https://www.monoprix.fr/courses/emmental-rape-fondant-28-de-matiere-grasse-president-1455628-p
2.99,24.92,Babybel,fr:FROMAGES DÉGUSTATIONS,Industrial cheese,https://www.monoprix.fr/courses/mini-fromages-au-lait-de-chevre-babybel-1031327-p
3.65,14.6,Président,Stuffed waffles,Waffles,https://www.monoprix.fr/courses/beurre-gastronomique-demisel-80-de-matire-grasse-president-75556-p
3.49,3.49,La Laitière,Yaourts aromatisés,Yaourts vanille,https://www.monoprix.fr/courses/yaourt-au-lait-entier-vanille-la-laitiere-2469795-p
2.29,9.16,Swiss Delice - Excellence,Yaourts sur lit de fruits,Yaourts à la framboise,https://www.monoprix.fr/courses/yaourts-sucres-a-la-creme-vanille-et-framboise-swiss-delice-1421324-p
5.75,28.75,Wyke,Cheddars,Fromages d'Angleterre,https://www.monoprix.fr/courses/cheddar-ivys-reserve-wyke-2998983-p
4.25,14.17,Entremont,Emmentals râpés,Fromages râpés,https://www.monoprix.fr/courses/emmental-rape-extra-fin-sachet-refermable-entremont-2725442-p
2.89,14.45,Bridelight,Fromages fondus,Fromages à tartiner,https://www.monoprix.fr/courses/creme-de-fromage-extralegere-got-emmental-bridelight-1034910-p
4.39,9.76,Monoprix Gourmet,Fromages à la crème,Skyrs,https://www.monoprix.fr/courses/skyr-nature-specialite-islandaise-monoprix-gourmet-3406521-p
3.79,15.16,Président,Beurres demi-sel,Beurres,https://www.monoprix.fr/courses/beurre-demisel-tendre-president-154471-p
3.49,6.98,Mavrommatis Paris,Yaourts à la grecque,Yaourts,https://www.monoprix.fr/courses/yaourt-grec-nature-mavrommatis-paris-3536940-p
3.19,12.76,Elle & Vire,fr:Beurres tendres,Butter-82-fat-unsalted-easy-to-spread,https://www.monoprix.fr/courses/le-beurre-tendre-de-normandie-80-de-matiere-grasse-doux-elle--vire-2442581-p
3.45,5.75,Bridélice,Crèmes UHT,Crème de lait semi-épaisse,https://www.monoprix.fr/courses/creme-semiepaisse-uht-bridelice-1822388-p
3.19,26.58,Rians,Crottin de chèvre,Fromages de chèvre,https://www.monoprix.fr/courses/crottins-de-chevre-au-lait-cru-45-de-mat-gr-rians-126664-p
2.79,3.88,Gervais,Petits suisses nature,Desserts lactés fermentés nature,https://www.monoprix.fr/courses/petit-suisse-nature-gervais-64864-p
2.65,10.6,Bridelight,Produits laitiers à tartiner,Matière grasse laitière,https://www.monoprix.fr/courses/matiere-grasse-laitiere-a-tartiner-15-de-mat-gr-bridelight-152838-p
1.79,5.97,Mamie Nova - Yaourt Gourmand,Yaourts,Desserts lactés fermentés,https://www.monoprix.fr/courses/yaourt-sucre-a-la-mandarine-et-au-citron-vert-mamie-nova-2427273-p
1.49,2.48,Monoprix,Yaourts entiers,Yaourts brassés nature,https://www.monoprix.fr/courses/yaourt-brasse-a-la-grecque-nature-monoprix-969528-p
1.95,7.8,Monoprix,Yaourts au lait de brebis,Yaourts aromatisés,https://www.monoprix.fr/courses/yaourt-de-brebis-saveur-citron-monoprix-2425486-p
5.49,10.98,Monoprix,Beurres moulés,Beurres doux,https://www.monoprix.fr/courses/beurre-moule-doux-monoprix-1816533-p
2.25,4.89,Les 2 Vaches,Yaourts aromatisés,Yaourts au lait de vache,https://www.monoprix.fr/courses/yaourt-vanille-bio-brasse-les-2-vaches-2713955-p
5.39,2.7,Danone Velouté,Yaourts brassés nature,Yaourts brassés,https://www.monoprix.fr/courses/yaourt-brasse-veloute-nature-danone-veloute-2481141-p
3.35,16.75,Salakis,Feta-type cheese,Sheep's-milk cheeses,https://www.monoprix.fr/courses/fromage-de-brebis-nature-salakis-3045477-p
7.69,17.48,Babybel,Fromages pour enfants,Fromages,https://www.monoprix.fr/courses/fromage-en-portions-mini-babybel--20-portions-440g-babybel-3303566-p
3.19,5.32,Monoprix,Crèmes entières,Crèmes liquides,https://www.monoprix.fr/courses/creme-fluide-entiere-30-mg-monoprix-127274-p
5.19,4.33,Actimel,Milk drinks fermented with L casei,Drinkable yogurts,https://www.monoprix.fr/courses/yaourt-a-boire-nature-actimel-3058785-p
6.29,17.97,Entremont,Comté,Fromages de France,https://www.monoprix.fr/courses/comte-affine-dans-le-jura-entremont-1239883-p
0.95,2.37,Monoprix,Flans gélifiés,Desserts lactés,https://www.monoprix.fr/courses/flan-nappe-de-caramel-monoprix-177775-p
6.99,13.98,Galbani,Prodotti lattiero-caseari fermentati,Mascarpone,https://www.monoprix.fr/courses/mascarpone-galbani-2160760-p
4.55,3.03,Activia,Tartinade,,https://www.monoprix.fr/courses/yaourt-nature-bifidus-activia-2862612-p
0.99,1.98,Monoprix,Whisky japonais,Whiskys,https://www.monoprix.fr/courses/lait-fermente-au-bifidus-nature-monoprix-578926-p
3.39,22.6,Monoprix,Fromages de brebis,Fromages pasteurisés,https://www.monoprix.fr/courses/brique-au-lait-de-brebis-monoprix-2587756-p
2.25,4.5,La Laitière,Yaourts vanille,Yaourts,https://www.monoprix.fr/courses/yaourt-a-la-vanille-la-laitiere-2456823-p
1.19,2.38,Monoprix Bio,Yaourts entiers,Yaourts au lait de vache,https://www.monoprix.fr/courses/yaourt-nature-au-lait-entier-bio-monoprix-bio-881216-p
3.35,22.33,Caprice des Dieux,Industrial cheese,Double cream cheeses,https://www.monoprix.fr/courses/fromage-pasteurise-a-pate-molle-caprice-des-dieux-119289-p
2.05,12.06,Hotos,Yaourts à la grecque nature,Yaourts à la grecque,https://www.monoprix.fr/courses/yaourt-grec-10-hotos-3281053-p
1.89,3.78,Monoprix,Crèmes légères,Crèmes fraîches,https://www.monoprix.fr/courses/creme-fraiche-legere-epaisse-15-de-mg-monoprix-1252519-p
1.95,10.83,Monoprix,Profiteroles avec crème pâtissière et sauce chocolat,Profiteroles,https://www.monoprix.fr/courses/profiteroles-au-chocolat-monoprix-1859571-p
4.55,18.2,Echiré,Sweet cream butters,Pasteurized butters,https://www.monoprix.fr/courses/beurre-doux-aop-des-deuxsevres-echire-575788-p
6.89,16.4,RichesMonts,Raclettes au lait de vache,Fromages en tranches,https://www.monoprix.fr/courses/raclette-classique-richesmonts-2875280-p
3.59,5.98,Danonino,Yaourts à boire goût fraise,Yaourts à boire,https://www.monoprix.fr/courses/yaourt-a-boire-paille-fruits-rouges-pecheabricot-danonino-2522106-p
0.99,1.98,Monoprix,Yaourts au lait de vache,Yaourts natures,https://www.monoprix.fr/courses/yaourt-nature-0-monoprix-1385735-p
4.79,14.97,Version Originelle,Crèmes caramel aux œufs,Crèmes aux œufs,https://www.monoprix.fr/courses/creme-caramel-nature-version-originelle-2823649-p
3.49,23.27,Société,Roquefort cheeses,Sheep's-milk cheeses,https://www.monoprix.fr/courses/roquefort-aop-cave-saveur-societe-2713457-p
2.95,14.75,Soignon,Fromages pasteurisés,Fromages de chèvre,https://www.monoprix.fr/courses/sainte-maure-fromage-de-chevre-soignon-2428318-p
3.79,15.16,Sacré Willy,Crème caramel rayon frais,Crèmes caramel aux œufs,https://www.monoprix.fr/courses/la-creme-caramel-sur-son-lit-de-caramel-sacre-willy-2936707-p
1.65,4.12,Monoprix,Mousse nature,Fromages blancs natures,https://www.monoprix.fr/courses/blanc-de-mousse-monoprix-884848-p
3.29,8.23,Soignon,Fromages blancs natures,Fromages blancs au lait de chèvre,https://www.monoprix.fr/courses/fromage-blanc-nature-au-lait-entier-de-chevre-soignon-2321364-p
3.65,18.25,Monoprix Gourmet,Morbiers,Fromages au lait cru,https://www.monoprix.fr/courses/morbier-au-lait-cru-aop-monoprix-gourmet-1594580-p
1.75,1.75,Bridel,Laits de vache,Laits pasteurisés,https://www.monoprix.fr/courses/lait-frais-demiecreme-bridel-798641-p
2.09,10.45,Monoprix,Sainte-Maure,Fromages à pâte molle à croûte naturelle,https://www.monoprix.fr/courses/fromage-de-chevre-sainte-maure-monoprix-580358-p
5.69,11.38,Grand Fermage,Beurres demi-sel,Beurres,https://www.monoprix.fr/courses/beurre-demi-sel-aux-critaux-de-sel-mer-de-noirmoutier-grand-fermage-2562879-p
2.65,10.6,Galbani,Fromages industriels,Mozzarella de vache,https://www.monoprix.fr/courses/mozzarella-fromage-italien-a-pate-molle-filee-fraiche-galbani-154464-p
3.69,14.76,Président,Beurres de crème douce,Matière grasse de beurre,https://www.monoprix.fr/courses/beurrier-tendre-doux-president-3059313-p
3.99,4.99,Gervita,Fromages blancs,Desserts lactés fermentés nature,https://www.monoprix.fr/courses/gervita-fromage-blanc-mousse-nature-les-8-pots-de-100g-gervita-797202-p
2.75,4.58,Monoprix,Crèmes légères,Crèmes,https://www.monoprix.fr/courses/creme-legere-semiepaisse-18-mg-monoprix-2612089-p
1.95,3.9,Monoprix,Crèmes fraîches,Crèmes entières,https://www.monoprix.fr/courses/creme-fraiche-entiere-epaisse-30-mg-monoprix-123287-p
2.79,13.95,Bonne Maman,Desserts lactés,Snacks sucrés,https://www.monoprix.fr/courses/recette-dessert-au-moka-bonne-maman-1907884-p
4.09,13.63,Caprice des Dieux,Soft cheeses with washed rind,Soft cheese with a natural rind,https://www.monoprix.fr/courses/caprice-des-dieux-caprice-des-dieux-2562349-p
3.09,3.86,Yoplait,Boissons avec sucre ajouté,Yaourts à boire goût fraise,https://www.monoprix.fr/courses/mini-yop-a-la-fraise-yoplait-2321410-p
2.75,6.88,Vrai,Fromages blancs natures,Fromages blancs au lait de brebis,https://www.monoprix.fr/courses/fromage-blanc-au-lait-de-brebis-certifie-agriculture-biologique-vrai-2152263-p
4.69,16.75,Monoprix Gourmet,Saint-nectaire,Fromages à pâte pressée non cuite,https://www.monoprix.fr/courses/saintnectaire-laitier-monoprix-gourmet-1559545-p
1.99,3.98,Activia,Yaourts au bifidus aromatisés,Yaourts au Bifidus,https://www.monoprix.fr/courses/bifidus-saveur-coco-activia-2852369-p
2.85,15.83,Président,Bûche de chèvre,Fromages pasteurisés,https://www.monoprix.fr/courses/la-bche-fondante-fromage-de-chevre-president-1179095-p
0.99,1.98,Monoprix,Yaourts brassés nature,Yaourts brassés,https://www.monoprix.fr/courses/yaourts-brasses-nature-monoprix-145310-p
2.25,4.5,Fjord,fr:Spécialités laitières nature non sucrées,fr:Spécialités laitières,https://www.monoprix.fr/courses/yaourt-nature-fjord-64058-p
10.49,20.98,Mont D'Or,Mont d'Or,Fromages à pâte molle à croûte lavée,https://www.monoprix.fr/courses/mont-dor-aop-ecureuil-mini-mont-dor-2986498-p
17.5,2.92,Lactel,Laits demi-écrémés UHT,Laits UHT,https://www.monoprix.fr/courses/lait-de-chevre-12-ecreme-lactel-2470314-p
1.99,3.98,Activia,Yaourts au bifidus aromatisés,Yaourts au Bifidus,https://www.monoprix.fr/courses/bifidus-saveur-citron-activia-2852367-p
2.09,5.81,Monoprix Bio,Petit suisse à 2-3% de matières grasses,Petits suisses,https://www.monoprix.fr/courses/petits-fromages-frais-nature-bio-monoprix-bio-2046684-p
1.99,3.98,Activia,Yaourts au bifidus aromatisés,Yaourts au Bifidus,https://www.monoprix.fr/courses/bifidus-saveur-vanille-activia-2852368-p
5.59,22.82,Michel et Augustin,Mousses au chocolat noir,Mousses au chocolat,https://www.monoprix.fr/courses/lincroyable-mousse-au-chocolat-noir-michel-et-augustin-2172422-p
2.49,9.96,Président,Camemberts au lait pasteurisé de vache,Fromages pasteurisés,https://www.monoprix.fr/courses/camembert-president-3032569-p
3.15,15.75,Bonne Maman,Forêt-noires,Pâtisseries,https://www.monoprix.fr/courses/foret-noire-bonne-maman-2613651-p
2.39,23.9,Marie Morin,Mousses au chocolat au lait,Mousses au chocolat,https://www.monoprix.fr/courses/mousse-chocolat-au-lait-marie-morin-2852371-p
2.59,14.39,Bonne Maman,Tartelettes à la préparation de fruits,Tartes au citron meringuées,https://www.monoprix.fr/courses/tarte-au-citron-meringuee-bonne-maman-1991339-p
2.55,6.37,La Laitière,Crèmes dessert chocolat noir,Crèmes chocolat aux œufs,https://www.monoprix.fr/courses/petit-pot-de-creme-au-chocolat-la-laitiere-2934827-p
1.99,6.03,Elle & Vire,Crèmes légères,Crèmes fraîches,https://www.monoprix.fr/courses/creme-legere-epaisse-12-de-matiere-grasse-elle--vire-1546109-p
3.49,24.93,Monoprix Bio,Mousses au chocolat noir,Mousses au chocolat,https://www.monoprix.fr/courses/mousse-au-chocolat-noir-bio-monoprix-bio-3343564-p
3.75,6.25,Danonino,Fromages à la crème,Fromages blancs,https://www.monoprix.fr/courses/petitssuisses-aux-fruits-maxi-panache-fraise-framboise-abricot-danonino-2219701-p
3.99,26.6,Monoprix,Fromages de chèvre,Fromages,https://www.monoprix.fr/courses/des-de-fromage-de-chevre-monoprix-3317153-p
3.19,12.76,Elle & Vire,fr:Beurres tendres,Half-salted butter,https://www.monoprix.fr/courses/le-beurre-tendre-de-normandie-80-de-matiere-grasse-demisel-elle--vire-2442580-p
3.09,3.09,Sveltesse,Spécialités laitières,Desserts lactés fermentés,https://www.monoprix.fr/courses/yaourts-0-ferme-et-fondant-a-la-vanille-sveltesse-580102-p
13.5,19.29,RichesMonts,Raclettes,Fromages,https://www.monoprix.fr/courses/plateau-raclette-3-poivresclassiquede-caractere-richesmonts-1862846-p
2.95,14.75,Bonne Maman,Mousses au chocolat noir,Mousses au chocolat,https://www.monoprix.fr/courses/mousse-au-chocolat-oeufs-frais-bonne-maman-2586727-p
2.89,16.51,Kiri - Goûter,Fromages fondus,Fromages pour enfants,https://www.monoprix.fr/courses/fromage-blanc-fondu-a-la-creme-et-gressins-kiri-1626863-p
4.89,3.26,Activia,Yaourts au bifidus aromatisés,Yaourts au Bifidus,https://www.monoprix.fr/courses/yaourt-aromatise-bifidus-saveur-vanille-sans-arome-artificiel-activia-3342272-p
2.45,3.06,Monoprix,Fromages blancs,Desserts lactés fermentés,https://www.monoprix.fr/courses/fromage-blanc-3-nature-monoprix-1815738-p
6.99,34.95,Monoprix Gourmet,Beaufort,Fromages de France,https://www.monoprix.fr/courses/beaufort-aop-au-lait-cru-monoprix-gourmet-1559537-p
3.49,17.45,Elle & Vire,Mini-beurres,Beurres de crème douce,https://www.monoprix.fr/courses/beurre-doux-fabrique-en-normandie-elle--vire-126807-p
4.89,17.46,Monoprix Gourmet,Mousses au chocolat noir,Mousses au chocolat,https://www.monoprix.fr/courses/mousse-au-chocolat-noir-monoprix-gourmet-3487813-p
4.49,17.96,Grand Fermage,Beurres demi-sel,Matière grasse de beurre,https://www.monoprix.fr/courses/beurre-moule-biologique-au-sel-de-mer-de-noirmoutier-grand-fermage-2470099-p
1.75,1.75,Candia - Grandlait,Oeufs de saumon,Semi-conserves,https://www.monoprix.fr/courses/lait-frais-et-demiecreme-pasteurise-uht-candia-65245-p
4.35,10.87,Isigny Ste Mère,Crèmes fraîches,Crème Fraîche d'Isigny,https://www.monoprix.fr/courses/creme-fraiche-disigny-aop-isigny-ste-mere-1279097-p
6.45,4.3,Lactel - Matin Léger,Laits sans lactose,Laits,https://www.monoprix.fr/courses/lait-12-ecreme-facile-a-digerer-lactel-2480541-p
3.59,34.19,Rians,Cabécous,Fromages pasteurisés,https://www.monoprix.fr/courses/cabecou-du-perigord-rians-143239-p
2.39,8.54,Mamie Nova,Desserts au chocolat,Desserts,https://www.monoprix.fr/courses/creme-et-fruits-poire-chocolat-mamie-nova-3183511-p
3.75,15.0,Monoprix Gourmet,Beurres de baratte,Beurres pasteurisés,https://www.monoprix.fr/courses/beurre-disigny-au-sel-de-guerande-aop-monoprix-gourmet-1761978-p
2.45,6.13,Les 2 Vaches,Flans vanille nappés de caramel,Flans gélifiés,https://www.monoprix.fr/courses/dessert-flan-bio-vanille-nappe-de-caramel-les-2-vaches-2322302-p
1.99,3.98,La Laitière,Yaourts entiers,Yaourts au citron,https://www.monoprix.fr/courses/yaourt-au-lait-entier-citron-la-laitiere-2456824-p
2.55,6.37,Rians,Fromages blancs au lait de vache,Faisselles,https://www.monoprix.fr/courses/faisselle-moulee-a-la-louche-6-de-mat-gr-rians-63980-p
2.49,4.98,Bonne Maman,Surgelés,Yaourts entiers,https://www.monoprix.fr/courses/yaourt-au-lait-entier-a-la-vanille-naturelle-bonne-maman-1681074-p
5.19,25.95,Casa Azzurra,Mozzarella de bufflonne,Mozzarella,https://www.monoprix.fr/courses/burrata-di-bufala-casa-azzurra-3059020-p
2.25,4.5,Bridélice,Crèmes légères,Crème de lait légère épaisse avec 15 à 20% de matières grasses rayon frais,https://www.monoprix.fr/courses/creme-legere-15-de-matieres-grasses-bridelice-3034220-p
2.19,8.76,Monoprix,Fromages industriels,Emmentals français,https://www.monoprix.fr/courses/emmental-francais-monoprix-1255207-p
2.09,10.45,Monoprix Gourmet,Crèmes fraîches,Crème Fraîche d'Isigny,https://www.monoprix.fr/courses/creme-fraiche-disigny-epaisse-monoprix-gourmet-570573-p
6.09,24.36,Etorki,Fromages industriels,Fromages de brebis,https://www.monoprix.fr/courses/le-fromage-basque-pur-brebis-etorki-2638437-p
