Price,Price per Unit,Brand,category,Description,URL
3.2,7.11,Beghin say,Sucres en morceaux,Sucres de canne,https://www.franprix.fr/courses/p/sucre-pure-canne-petits-morceaux-bio-99164045
4.1,45.55,Bjorg,Galettes de riz au chocolat noir,Galettes de riz soufflé,https://www.franprix.fr/courses/p/galettes-de-riz-au-chocolat-noir-bio-99187818
2.83,6.15,Les 2 vaches,Yaourts à la framboise,Yaourts au lait de vache,https://www.franprix.fr/courses/p/yaourt-framboise-brasse-bio-99137686
5.24,13.1,Bjorg,Tofu nature,Tofu,https://www.franprix.fr/courses/p/tofu-nature-bio-99171632
3.1,4.56,Jardin Bio,Compotes pommes vanille,Compotes de pomme,https://www.franprix.fr/courses/p/dessert-biofruit-a-la-pomme-et-a-la-vanille-bio-99055082
19.06,6.35,Autrement,IGP PAYS D'OC,Pays d'Oc,https://www.franprix.fr/courses/p/autrement-vin-rouge-bio-99088633
2.5,11.11,Jardin Bio,Laits et crèmes de coco,Crèmes végétales pour cuisiner,https://www.franprix.fr/courses/p/boisson-vegetale-lait-de-coco-bio-99108822
2.78,5.56,Franprix,Riz thaï blanc,Riz blanc,https://www.franprix.fr/courses/p/riz-thai-bio-99161927
2.3,23.0,franprix bio,Chocolats noirs,Chocolats,https://www.franprix.fr/courses/p/tablette-chocolat-noir-amandes-noix-de-coco-bio-99162431
4.19,4.06,Jardin biologique,Velouté potiron patate douce châtaigne,Soupes,https://www.franprix.fr/courses/p/veloute-bio-au-potiron-a-la-patate-douce-et-aux-chataignes-99187554
10.2,3.4,Matin leger,Laits à teneur réduite en lactose,Laits,https://www.franprix.fr/courses/p/lait-demi-ecreme-sans-lactose-bio-99131013
1.42,1.42,C'est qui le patron,Laits UHT,Laits demi écrémés,https://www.franprix.fr/courses/p/lait-demi-ecreme-brique-bio-99193174
3.83,15.32,Jardin Bio,Ravioli au fromage,Plats préparés d'origine végétale,https://www.franprix.fr/courses/p/ravioli-chevre-ciboulette-bio-99173075
4.25,8.5,franprix bio,Mueslis aux fruits,Mueslis,https://www.franprix.fr/courses/p/cereales-muesli-croustillant-aux-5-fruits-bio-99121727
4.38,17.52,Saint jean,Ravioli aux champignons,Ravioli,https://www.franprix.fr/courses/p/ravioles-champignon-bio-99170854
1.55,3.1,Franprix,Penne Rigate,Penne,https://www.franprix.fr/courses/p/pennes-au-ble-complet-bio-99139460
11.34,22.68,Lobodis,Grains de café,Cafés,https://www.franprix.fr/courses/p/cafe-grains-des-caraibes-equitable-bio-99185965
3.25,14.77,Céréal bio,Plats préparés d'origine végétale,Pâtes farcies au fromage,https://www.franprix.fr/courses/p/cappellettis-farcis-chevre-tofu-et-epinard-bio-99144023
2.25,56.25,franprix bio,Thés verts,Thés,https://www.franprix.fr/courses/p/the-vert-nature-bio-99172904
2.2,8.8,Vrai,Yaourts de chèvre nature,Yaourts au lait de chèvre,https://www.franprix.fr/courses/p/yaourt-chevre-nature-bio-99119784
3.4,6.8,franprix bio,Sucres de canne,Sucres,https://www.franprix.fr/courses/p/sucre-mi-blanc-canne-morceaux-bio-99163877
3.3,3.3,Joker,Nectars d'orange,Boissons sans alcool,https://www.franprix.fr/courses/p/jus-dorange-bio-99158241
4.51,25.05,Soignon,Bûche de chèvre,Fromages pasteurisés,https://www.franprix.fr/courses/p/buche-de-chevre-bio-99160985
5.15,20.6,Carte Noire,Cafés,Aliments d'origine végétale,https://www.franprix.fr/courses/p/cafe-moulu-bio-99160267
4.95,6.6,franprix bio,Côtes du Rhône,Vins français,https://www.franprix.fr/courses/p/cote-du-rhone-rouge-vin-bio-99143860
2.52,2.52,Bridel,Laits demi écrémés biologiques,Laits pasteurisés,https://www.franprix.fr/courses/p/lait-pasteurise-demi-ecreme-bio-99135964
3.78,7.56,Ethiquable,Lentilles vertes,Lentilles,https://www.franprix.fr/courses/p/lentilles-vertes-equitable-bio-99179822
4.41,24.5,Hari&Co,Boulettes végétariennes,Alternatives à la viande,https://www.franprix.fr/courses/p/boulettes-de-lentilles-vertes-courgette-menthe-bio-99169919
3.7,5.14,franprix bio,Petits pois en conserve,Petits pois,https://www.franprix.fr/courses/p/petits-pois-bio-99162953
4.8,6.4,Bjorg,Jus de carotte,Boissons sans sucre ajouté,https://www.franprix.fr/courses/p/jus-de-carotte-et-de-citron-bio-99011697
2.25,7.5,Jardin Bio,Pois,Purées de pois cassés,https://www.franprix.fr/courses/p/pois-casses-a-la-paysanne-bio-99108837
3.78,3.78,Bjorg,Laits d'amande au chocolat,Laits d'amande,https://www.franprix.fr/courses/p/boisson-vegetale-lait-damande-chocolat-bio-99137631
3.2,6.4,franprix bio,Pains de seigle,Pains,https://www.franprix.fr/courses/p/pain-au-seigle-complet-vollkornbrot-tranche-bio-99144768
2.5,20.0,Jardin Bio,Apéritif,Chips de maïs,https://www.franprix.fr/courses/p/tortillas-nature-sans-gluten-bio-99108850
2.57,12.85,Petti,Pomodori e prodotti derivati,Cibi a base di verdure,https://www.franprix.fr/courses/p/double-concentre-de-tomates-bio-99186926
7.95,10.6,Pierre Rougon,Côtes du Rhône,Vins français,https://www.franprix.fr/courses/p/cotes-du-rhones-bio-vin-rouge-99083610
3.95,15.8,Jardin Bio,Plats à base de quinoa,Plats préparés à réchauffer au micro ondes,https://www.franprix.fr/courses/p/quinoa-poulet-et-sesame-bio-99055112
3.45,3.45,Joker,Surgelés,Nectars multifruits,https://www.franprix.fr/courses/p/jus-multifruits-bio-99158240
2.52,19.38,Bjorg,Galettes de riz complet soufflé,Galettes de riz soufflé,https://www.franprix.fr/courses/p/galettes-de-riz-complet-bio-99139756
3.3,15.0,Jardin Bio,Couscous de légumes,Plats préparés à réchauffer au micro ondes,https://www.franprix.fr/courses/p/couscous-aux-legumes-bio-99055121
2.6,13.0,Bjorg,Coconut milks and creams,Plant based foods and beverages,https://www.franprix.fr/courses/p/lait-de-coco-cuisine-bio-99131011
2.95,5.9,franprix bio,Sucres de canne,Sucres roux,https://www.franprix.fr/courses/p/sucre-de-canne-blond-bio-99140019
2.5,20.0,franprix bio,Chips de pommes de terre à l'huile de tournesol,Chips paysannes,https://www.franprix.fr/courses/p/chips-nature-bio-99142359
3.99,17.73,Bjorg,Biscuits au chocolat au lait,Biscuits fourrés,https://www.franprix.fr/courses/p/biscuits-fourres-au-chocolat-au-lait-bio-99123217
2.3,9.2,Jardin biologique,Jus de fruits pur jus,Jus de citron,https://www.franprix.fr/courses/p/pur-jus-de-citron-bio-99134382
4.55,22.75,Funky veggie,Pâtes à tartiner aux noisettes et au cacao,Pâtes à tartiner au chocolat,https://www.franprix.fr/courses/p/pate-a-tartiner-ouf-cacao-noisette-99168547
3.72,26.96,Jardin Bio,Biscuits au chocolat,Biscuits,https://www.franprix.fr/courses/p/tartelettes-au-chocolat-noisettes-bio-99171197
7.55,75.5,franprix bio,Saumons atlantique fumes,Saumons fumés,https://www.franprix.fr/courses/p/eminces-de-saumon-fume-bio-aux-graines-de-pavot-99156825
2.35,65.28,franprix bio,Green teas with mint,Mint teas,https://www.franprix.fr/courses/p/the-vert-a-la-menthe-bio-99171824
2.9,11.15,Blédina,Compotes sans sucres,Dès 6 mois,https://www.franprix.fr/courses/p/pot-bebe-pomme-nectarine-banane-des-6-mois-bio-99144171
3.67,107.94,Lipton,Thés verts,Thés,https://www.franprix.fr/courses/p/the-vert-menthe-marrakech-bio-99165821
2.94,14.7,Bjorg,Coconut milks and creams,Plant based creams for cooking,https://www.franprix.fr/courses/p/creme-coco-legere-bio-99176679
2.69,8.97,Knorr,Soupes de légumes,Soupes à réchauffer,https://www.franprix.fr/courses/p/soupe-mouline-de-legumes-varies-bio-99142012
5.55,24.67,Bjorg,Biscuits fourrés,Biscuits,https://www.franprix.fr/courses/p/biscuits-fourres-a-la-vanille-bio-99089850
4.55,9.48,Les 2 vaches,Fruit skyrs,Skyrs,https://www.franprix.fr/courses/p/skyr-mure-myrtille-bio-99178555
3.52,5.87,Liebig,Soupe aux légumes variés à réchauffer,Soupes de légumes,https://www.franprix.fr/courses/p/soupe-mouline-de-legumes-vert-bio-99179993
4.51,12.88,Jardin Bio,Beurres de cacahuètes,Beurres de fruits à coques,https://www.franprix.fr/courses/p/beurre-de-cacahuete-bio-99180870
3.58,17.9,Céréal bio,Galettes de céréales aux légumes,Galettes végétariennes,https://www.franprix.fr/courses/p/galettes-quinoa-tomate-bio-99163671
3.2,6.4,Beghin say,Sucres en poudre,Sucres de canne,https://www.franprix.fr/courses/p/sucre-de-canne-blond-bio-99165303
1.8,10.78,franprix,Petits beurres,Biscuits,https://www.franprix.fr/courses/p/biscuits-le-petit-beurre-pur-beurre-bio-99181877
4.5,45.0,Bjorg,Galettes de maïs au chocolat au lait,Galettes,https://www.franprix.fr/courses/p/galette-de-mais-chocolat-au-lait-bio-99069592
6.48,6.48,Greenshoot,Veloutés de légumes,Soupes froides,https://www.franprix.fr/courses/p/veloute-5-legumes-bio-99159244
5.1,25.5,franprix bio,Biscuits apéritifs,Amuse gueules,https://www.franprix.fr/courses/p/crackers-aux-3-graines-bio-99118126
3.0,5.0,La Potagère,SOUPES & POTAGES,Soupes de légumes,https://www.franprix.fr/courses/p/soupe-mouline-de-legumes-de-nos-campagnes-bio-99167727
2.95,29.5,Ethiquable,Chocolats au lait au riz,Chocolats au riz,https://www.franprix.fr/courses/p/tablette-chocolat-lait-riz-souffle-perou-bio-99061923
4.79,19.16,Carapelli,Huiles d'olive vierges,Huiles d'olive vierges extra,https://www.franprix.fr/courses/p/huile-dolive-vierge-extra-bio-99135332
2.95,2.95,franprix bio,Laits d'amande,Boissons végétales de fruits à coque,https://www.franprix.fr/courses/p/boisson-amande-sans-sucres-bio-99142181
3.45,13.8,Jardin Bio,Prepared lentils,Microwave meals,https://www.franprix.fr/courses/p/lentilles-aux-legumes-et-jambon-bio-99055120
4.69,15.13,Saint jean,Ravioles,Ravioli,https://www.franprix.fr/courses/p/ravioles-tomate-mozzarella-bio-99183196
2.9,5.8,Activia,Yaourts au bifidus nature,Yaourts au Bifidus,https://www.franprix.fr/courses/p/yaourt-nature-bifidus-bio-99159803
3.78,18.9,Céréal bio,Galettes de céréales aux légumes,Galettes végétariennes,https://www.franprix.fr/courses/p/galettes-epeautre-legumes-bio-99046759
3.8,5.85,Jardin Bio,Ratatouilles,Plats préparés en conserve,https://www.franprix.fr/courses/p/ratatouille-bio-99055107
3.9,19.5,Bjorg,Lunettes à la fraise,Biscuits à la fraise,https://www.franprix.fr/courses/p/biscuits-lunettes-a-la-fraise-bio-99133494
4.41,29.4,Lou perac,Fromages de brebis,Fromages de France,https://www.franprix.fr/courses/p/brique-de-brebis-bio-99160144
5.49,7.32,Grain de muscat,Muscats,Vins mutés de type vin doux naturel,https://www.franprix.fr/courses/p/igp-bio-vin-blanc-moelleux-99178870
5.25,21.0,Naturela,Cafés moulus,Cafés,https://www.franprix.fr/courses/p/cafe-arabica-bio-99163802
3.73,28.69,Bjorg,Biscuits à l'avoine,Biscuits au chocolat,https://www.franprix.fr/courses/p/biscuit-avoine-pepites-chocolat-bio-99171913
4.85,13.86,franprix,Pâtes à tartiner aux noisettes et au cacao,Pâtes à tartiner au chocolat,https://www.franprix.fr/courses/p/pate-a-tartiner-cacao-noisette-sans-huile-de-palme-bio-99171283
3.96,7.92,Jordans,Mueslis aux fruits,Mueslis,https://www.franprix.fr/courses/p/cereales-muesli-bio-99124882
4.57,9.52,Les 2 vaches,Skyrs,Desserts lactés fermentés,https://www.franprix.fr/courses/p/skyr-mangue-passion-bio-99178549
6.15,4.1,Lactel,Laits demi écrémés biologiques,Laits UHT,https://www.franprix.fr/courses/p/lait-demi-ecreme-bio-99083813
3.1,4.56,Jardin Bio,Compotes pommes nature,Compotes de pomme,https://www.franprix.fr/courses/p/dessert-biofruit-a-la-pomme-bio-99090839
4.25,19.32,Jardin Bio,Quinoa,Plats préparés d'origine végétale,https://www.franprix.fr/courses/p/quinotto-legumes-bio-99173540
4.88,4.88,Liebig,Veloutés de légumes du soleil,Veloutés de légumes,https://www.franprix.fr/courses/p/soupe-veloute-aux-legumes-du-soleil-bio-99159388
3.37,3.37,250g,Tomates fraîches,Tomates cerise,https://www.franprix.fr/courses/p/tomates-cerise-bio-99042259
1.75,14.58,Good goût,Surgelés,Compotes,https://www.franprix.fr/courses/p/compotes-en-gourdes-poire-peche-bio-des-4-mois-99186721
2.7,6.75,franprix bio,Compotes pommes nature,Compotes de pomme,https://www.franprix.fr/courses/p/compote-pomme-bio-99163400
2.3,76.67,franprix bio,Levures de boulanger,Additifs alimentaires,https://www.franprix.fr/courses/p/levure-boulangere-bio-99169922
4.2,8.75,Les 2 vaches,Skyrs nature,Desserts lactés fermentés nature sans matière grasse,https://www.franprix.fr/courses/p/skyr-nature-0-mg-bio-99179058
1.7,3.4,Franprix,Pâtes sèches,Pâtes alimentaires,https://www.franprix.fr/courses/p/torsades-bio-99187394
4.85,30.31,Atelier blini,Tzatzíki,Sauces,https://www.franprix.fr/courses/p/tzatziki-bio-99133855
5.35,21.4,Miel l'apiculteur,Miels liquides,Miels de fleurs,https://www.franprix.fr/courses/p/miel-de-fleurs-bio-99042456
2.8,12.17,franprix bio,Pâte feuilletée pur beurre,Pâtes feuilletées,https://www.franprix.fr/courses/p/pate-feuilletee-bio-99139444
3.15,3.15,franprix bio,Veloutés de légumes,Soupes de légumes,https://www.franprix.fr/courses/p/soupe-veloutee-de-legumes-bio-99121723
3.04,10.13,Le petit basque,YAOURTS & FROMAGES BLANCS,Yaourts brassés nature,https://www.franprix.fr/courses/p/yaourt-a-la-grecque-bio-99157901
3.3,13.2,Vrai,Spécialités laitières aux fruits,Spécialités laitières,https://www.franprix.fr/courses/p/yaourt-brebis-chataigne-bio-99083747
4.74,14.81,Mix buffet,Salades de légumes,Plats au poulet,https://www.franprix.fr/courses/p/coffret-salade-poulet-roti-origine-france-99162422
12.25,16.33,Carapelli,Huiles d'olive vierges,Huiles d'olive vierges extra,https://www.franprix.fr/courses/p/huile-dolive-vivace-bio-99162406
6.29,31.45,Delpierre,Penaeus vannamei,Crevettes bio,https://www.franprix.fr/courses/p/crevettes-6070-bio-99074120
3.5,70.0,Clipper,Infusions,Boissons à base de végétaux,https://www.franprix.fr/courses/p/infusion-citron-gingembre-bio-99180367
3.45,132.69,Elephant,Infusions,Boissons à base de végétaux,https://www.franprix.fr/courses/p/infusion-relaxante-bio-99183730
3.83,147.31,Elephant,Infusions,Boissons à base de végétaux,https://www.franprix.fr/courses/p/infusion-verveine-menthe-bio-99183774
5.3,21.2,Naturela,Cafés,Aliments d'origine végétale,https://www.franprix.fr/courses/p/cafe-arabica-du-perou-bio-99177015
8.08,161.6,Carapelli,Vinaigre balsamique traditionnel de Modène,Vinaigres balsamiques de Modène,https://www.franprix.fr/courses/p/vinaigre-balsamique-de-modene-igp-bio-99162632
3.73,21.31,Bjorg,Biscuits fourrés,Biscuits,https://www.franprix.fr/courses/p/biscuits-fourres-a-la-myrtille-bio-99113393
2.75,6.88,franprix bio,Compotes pommes poires,Compotes de pomme,https://www.franprix.fr/courses/p/compote-pomme-poire-bio-99163399
2.65,11.52,franprix bio,Pâtes brisées,Pâtes à tarte,https://www.franprix.fr/courses/p/pate-brisee-bio-99139445
2.55,9.81,franprix,Pâtes à pizza,Produits de boulangerie,https://www.franprix.fr/courses/p/pate-a-pizza-bio-99161895
6.45,8.6,Haussmann Baron Eugène,Vin rouge bio,Vins rouges,https://www.franprix.fr/courses/p/baron-eugene-bordeaux-bio-vin-rouge-99158140
6.85,97.86,Treo,Bresaola,Viandes séchées,https://www.franprix.fr/courses/p/viande-de-buf-sechee-bresaola-bio-99136849
2.85,28.5,Ethiquable,Chocolat noir en tablette aux fruits secs,Chocolats noirs,https://www.franprix.fr/courses/p/tablette-chocolat-noir-gianduja-et-eclats-de-noisettes-equitable-bio-99179876
2.65,53.0,Lipton,Thés noirs,Infusions,https://www.franprix.fr/courses/p/the-noir-yellow-label-bio-99167357
3.83,19.15,Bjorg,Sablés nappés de chocolat,Biscuits au chocolat noir,https://www.franprix.fr/courses/p/biscuits-nappes-chocolat-noir-bio-99011686
6.4,17.07,franprix bio,Miels de fleurs,Miels,https://www.franprix.fr/courses/p/miel-de-fleurs-liquide-bio-99129504
4.83,69.0,Treo,Jambons,Charcuteries,https://www.franprix.fr/courses/p/jambon-cru-italien-bio-99136848
1.85,3.7,franprix bio,Yaourts brassés nature,Yaourts brassés,https://www.franprix.fr/courses/p/yaourt-brasse-nature-bio-99178574
3.9,10.4,franprix bio,Céréales fourrées,Céréales extrudées,https://www.franprix.fr/courses/p/cereales-fourres-tout-choco-bio-99171822
2.25,62.5,franprix bio,Thés,Boissons à base de végétaux,https://www.franprix.fr/courses/p/the-vert-sencha-bio-99158649
2.05,20.5,franprix bio,Chocolats noirs,Chocolats,https://www.franprix.fr/courses/p/tablette-chocolat-noir-90-perou-bio-99162432
6.39,14.2,Bjorg,Pépites de céréales aux fruits à coques,Pépites de céréales croustillantes,https://www.franprix.fr/courses/p/cereales-croustillant-3-noix-bio-99163936
4.15,4.15,La Potagère,SOUPES & POTAGES,Soupes de légumes,https://www.franprix.fr/courses/p/soupe-mouline-dantan-aux-legumes-verts-bio-99158814
4.65,23.25,franprix bio,Crackers emmental graines de courge,Biscuits apéritifs,https://www.franprix.fr/courses/p/crackers-emmental-et-graines-de-courges-bio-99121925
3.35,6.7,franprix bio,Pains complets,Pains,https://www.franprix.fr/courses/p/pain-de-mie-complet-bio-99176448
2.2,16.92,Bjorg,Puffed wholegrain rice cakes,Puffed rice cakes,https://www.franprix.fr/courses/p/galettes-riz-sesame-bio-99123220
3.1,5.17,La Potagère,SOUPES & POTAGES,Soupes de carottes,https://www.franprix.fr/courses/p/soupe-veloute-de-carottes-et-lentilles-bio-99167713
8.85,17.7,Carapelli,Huiles d'olive vierges,Huiles d'olive vierges extra,https://www.franprix.fr/courses/p/huile-dolive-vierge-extra-rustique-bio-99144422
6.5,6.6,Les recettes ferme d'anchin,Soupes de légumes,Soupes,https://www.franprix.fr/courses/p/soupe-petit-pois-brocolis-courgette-bio-99174747
2.4,13.71,franprix,Cookies au chocolat,Cookies,https://www.franprix.fr/courses/p/cookies-au-chocolat-bio-99126659
4.5,45.0,Ethiquable,Noix de cajou,Fruits à coques,https://www.franprix.fr/courses/p/noix-de-cajou-grillees-sans-sel-equitables-bio-99070403
4.05,3.38,franprix bio,Jus d'orange pur jus,Jus de fruits pur jus,https://www.franprix.fr/courses/p/jus-dorange-100-pur-jus-bio-99178104
2.64,26.4,Vrai,Sheep's milk cheeses,Cheeses,https://www.franprix.fr/courses/p/fromage-de-brebis-frais-bio-99133559
3.73,3.73,Bjorg,Boissons avec sucre ajouté,Boissons végétales de soja au chocolat,https://www.franprix.fr/courses/p/boisson-vegetale-soja-chocolat-bio-99137629
4.04,155.38,La Tisanière,Infusions,Boissons à base de végétaux,https://www.franprix.fr/courses/p/infustion-brule-graisse-bio-99177851
3.8,38.0,franprix bio,Roqueforts,Fromages de brebis,https://www.franprix.fr/courses/p/roquefort-au-lait-de-brebis-aop-bio-99121946
2.6,5.2,Franprix,Riz complet,Riz long grain,https://www.franprix.fr/courses/p/riz-long-complet-bio-99129931
3.85,5.83,Jardin Bio,Légumes cuits pour couscous,Couscous préparés,https://www.franprix.fr/courses/p/assortiment-de-legumes-couscous-bio-99055110
3.73,124.33,Jardin Bio,Thés,Boissons à base de végétaux,https://www.franprix.fr/courses/p/infusion-ventre-plat-bio-99179868
8.81,11.75,Gérard Bertrand,IGP CÉVENNES,Vins blancs,https://www.franprix.fr/courses/p/chardonnay-igp-cevennes-bio-vin-blanc-99133271
4.0,8.0,Bjorg,Pains complets,Pains de seigle,https://www.franprix.fr/courses/p/pain-complet-de-seigle-bio-99180369
2.57,8.57,franprix,Biscottes,Pains,https://www.franprix.fr/courses/p/biscottes-aux-germes-de-ble-bio-99159892
2.3,23.0,franprix bio,Chocolats au lait au riz,Chocolats au riz,https://www.franprix.fr/courses/p/tablette-chocolat-lait-cacao-riz-bio-99162429
